QID,Term,Morph,npmi,cls_orig,subword_mean,bert_static,sbert,fasttext,query_ctx,cls_masked
3,getting,get,0.311610206815593,0.9852248430252076,0.919042944908142,0.7470818758010864,0.8186300992965698,0.7321417331695557,0.7830545902252197,0.9852247834205627
3,getting,gets,0.351163705940499,0.9625988006591796,0.8668835163116455,0.7419583797454834,0.734017550945282,0.603117823600769,0.7263381481170654,0.9625987410545349
3,getting,getful,0.128944779388288,0.9393553137779236,0.6943746209144592,0.5610997676849365,0.4066540002822876,0.0619463175535202,0.5299626588821411,0.9542195200920105
3,getting,getted,0.121165287484869,0.9393540620803832,0.6550818681716919,0.5866628289222717,0.6415783166885376,0.3683672547340393,0.5924376249313354,0.9536487460136414
3,getting,gets's,0.124982071411504,0.8739176392555237,0.5832369327545166,0.5495625734329224,0.5634311437606812,0.1666712760925293,0.5177294015884399,0.8866112232208252
3,getting,get's,0.164441444006795,0.9375371932983398,0.5902240872383118,0.5226298570632935,0.5921999216079712,0.0137525685131549,0.5370703339576721,0.939082145690918
3,getting,getli,0.0560056960233881,0.9474005699157716,0.5435755252838135,0.6043397188186646,0.4478046000003814,0.0967301353812217,0.4765017628669739,0.9501806497573853
3,getting,getly,0.116812831705337,0.8668053150177002,0.6799993515014648,0.5845005512237549,0.557537317276001,0.180411010980606,0.5740979313850403,0.8952624797821045
3,getting,gettings,0.0690789435423167,0.82802414894104,0.6261536478996277,0.7781327366828918,0.7128810882568359,0.3297173976898193,0.6453047394752502,0.8649590611457825
3,getting,getting's,0.148141713594201,0.8929734230041504,0.6446327567100525,0.6754584312438965,0.7055404782295227,0.294641762971878,0.5782027244567871,0.9089072942733765
3,getting,gettingly,0.152741383850889,0.8948534727096558,0.7232593297958374,0.748616635799408,0.6275527477264404,0.2924574613571167,0.6867986917495728,0.9170673489570618
3,getting,getfulness,0.139169178175271,0.9746225476264954,0.7137070298194885,0.5612337589263916,0.3074458539485931,0.0375364981591701,0.5946601629257202,0.9716139435768127
3,getting,gettings's,0.152741383850889,0.8820022940635681,0.5184198617935181,0.5878037810325623,0.5016947388648987,0.2502066493034363,0.5474923253059387,0.9212451577186584
3,organized,organally,0.135902366500511,0.8561763763427734,0.6539373993873596,0.3700132966041565,0.321624755859375,0.1001663357019424,0.6008641719818115,0.8709942102432251
3,organized,organates,0.174992713174533,0.9613474607467652,0.5913076996803284,0.3794472813606262,0.314761608839035,0.0541511550545692,0.5614657998085022,0.9594748020172119
3,organized,organator,0.174992713174533,0.8627852201461792,0.5632442235946655,0.3606834709644317,0.2900827527046203,0.0500569120049476,0.4888904690742492,0.8826927542686462
3,organized,organisms,0.1454052172139,0.9315618276596068,0.819968581199646,0.378279834985733,0.4135528802871704,0.106494516134262,0.8378141522407532,0.9315618276596069
3,organized,organitis,0.135902366500511,0.7326884269714355,0.5084788203239441,0.3924456834793091,0.1629843413829803,0.0487941093742847,0.4370339512825012,0.760455846786499
3,organized,organizes,0.283432784034047,0.980282187461853,0.8488980531692505,0.711441695690155,0.8673045635223389,0.5647721886634827,0.8639001846313477,0.9802821278572083
3,organized,organizer,0.360263275251763,0.9783928394317628,0.8414864540100098,0.6122016906738281,0.7224489450454712,0.5199757814407349,0.9005202651023865,0.9783928394317627
3,organized,organic's,0.0131764722855432,0.93141508102417,0.4723188877105713,0.3302551507949829,0.2924858629703522,0.1290261447429657,0.5156657099723816,0.9316535592079163
3,organized,organical,0.158887025230184,0.8775034546852112,0.6039787530899048,0.4027691781520843,0.3218090534210205,0.1382188200950622,0.6532670259475708,0.891597330570221
3,organized,organiced,0.159555552062726,0.8870751261711121,0.6389787197113037,0.4211670756340027,0.2785600423812866,0.1531557142734527,0.6391522884368896,0.9059651494026184
3,organized,organicly,0.0683193536845007,0.8469375371932983,0.6406038403511047,0.3839552402496338,0.2795494198799133,0.1763321459293365,0.6206135749816895,0.863224983215332
3,organized,organisms's,0.0901695926115245,0.9336997270584106,0.4758408665657043,0.325278490781784,0.3917142152786255,-0.0133099248632788,0.4812255501747131,0.9308398962020874
3,organized,organizeing,-0.0020180611580626,0.9137127995491028,0.678097128868103,0.6693599820137024,0.8456472158432007,0.1210426390171051,0.7410598397254944,0.9307951331138611
3,organized,organizered,0.228223012222437,0.9573367834091188,0.7855379581451416,0.559491753578186,0.7240397930145264,0.2069324553012848,0.7864115238189697,0.9685294032096863
3,organized,organizer's,0.479686581790174,0.9438176155090332,0.588861882686615,0.4628326296806335,0.6862135529518127,0.1404702961444854,0.5180491805076599,0.9550920128822327
3,organized,organized's,0.15212632623004,0.9498245716094972,0.5620615482330322,0.6602034568786621,0.8843581676483154,0.2487129122018814,0.6267923712730408,0.9469333291053772
3,organized,organizedly,0.224145515680953,0.9099427461624146,0.6750552654266357,0.7654047012329102,0.9264681339263916,0.2991770803928375,0.7690005898475647,0.9231833815574646
